Євдокименко Єлисей Богуславович
Шеремет Зиновій Теодорович
Шеремет Орест Несторович
Шеремета Алла Вікторівна
Шеремета Валентина Євгенівна
Шеремета Захар Охрімович
Шеремета Йосип Соломонович
Шило Аніта Аврелійовна
Шило Омелян Юстимович
Шило Роман Азарович
Шило Соломон Пантелеймонович
Шинкаренко Аніта Леопольдівна
Шинкаренко Гліб Іванович
Шинкаренко Соломія Венедиктівна
Шинкаренко Станіслав Мирославович
Шинкаренко Тарас Тарасович
Шиян Єлисавета Юстимівна
Шиян Аліна Петрівна
Шиян Богданна Глібівна
Шиян Володимир Лукʼянович
Шиян Едуард Хомович
Шиян Розалія Демʼянівна
Шморгун Єва Омелянівна
Шморгун Валентина Григоріївна
Шовкопляс Василина Симонівна
Шовкопляс Марʼяна Миронівна
Шовкопляс Пантелеймон Русланович
Штепа Єлисавета Теодорівна
Штепа Леонід Пантелеймонович
Штепа Любов Макарівна
Штепа Сергій Васильович
Штепа Софія Опанасівна
Штокало Азар Макарович
Штокало Борислав Єлисейович
Штокало Володимира Опанасівна
Штокало Герман Микитович
Штокало Юхим Юстимович
Шутько Аніта Андріївна
Шутько Герман Опанасович
Шутько Зиновій Вадимович
Шутько Леон Болеславович
Шутько Маруся Амвросійовна
Шухевич Азар Зорянович
Шухевич Демид Йосипович
Шухевич Костянтин Єлисейович
Щербак Адам Омелянович
Щербак Амалія Єлисеївна
Щербак Богданна Леопольдівна
Щербак Борис Русланович
Щербак Ольга Леонтіївна
Щербань Альберт Соломонович
Щербань Богуслава Вʼячеславівна
Щербань Едуард Арсенович
Щербань Маруся Євгенівна
Щербань Ярина Богданівна
Щорс Антон Болеславович
Щорс Варвара Єфремівна
Щорс Георгій Семенович
Щорс Мирослав Семенович
Щорс Петро Лукʼянович
Щорс Софія Семенівна
Щорс Франц Валерійович
Щорс Ярина Амвросійовна
Юрченко Марта Олександрівна
Юрченко Оксенія Яремівна
Юрченко Олександр Романович
Юрченко Пармен Олегович
Юрчишин Георгій Геннадійович
Юрчишин Лілія Богуславівна
Юрчишин Марія Леонідівна
Юрчишин Олександр Ігорович
Юрчишина Юстина Леонідівна
Юрчук Алла Аврелійовна
Юрчук Анастасія Святославівна
Юрчук Гордій Антонович
Юрчук Едита Климентівна
Юрчук Лариса Альбертівна
Юрчук Назар Святославович
Юрчук Роксолана Охрімівна
Юрчук Семен Єлисейович
Юрчук Тарас Костянтинович
Юрчук Тимофій Демʼянович
Юхименко Алла Мирославівна
Юхименко Василина Гордіївна
Юхименко Оксенія Дмитріївна
Юхименко Роксолана Євгенівна
Ющенко Ілля Орхипович
Ющенко Богодар Сергійович
Ющенко Камілла Максимівна
Ющенко Оксенія Демʼянівна
Ющенко Роман Зорянович
Якименко Азар Альбертович
Якименко Сергій Борисович
Якименко Соломон Васильович
Якименко Юстим Вадимович
Якимчук Альберт Єлисейович
Якимчук Богуслава Леонідівна
Якимчук Валентина Гаврилівна
Якимчук Станіслав Хомович
Яковенко Ірина Лукʼянівна
Яковенко Антон Альбертович
Яковенко Аніта Леопольдівна
Яковенко Оксана Охрімівна
Ярема Аарон Панасович
Ярема Болеслав Опанасович
Ярема Борис Іванович
Ярема Клавдія Гордіївна
Ярема Святослава Зорянівна
Ярема Ярослава Євгенівна
Яременко Лариса Валентинівна
Яременко Одарка Устимівна
Яременко Орест Глібович
Яремко Єфрем Венедиктович
Яремко Анжела Богуславівна
Яремко Антон Микитович
Яремко Нестор Вікторович
Яремків Ілля Степанович
Яремків Богуслава Миронівна
Яремків Костянтин Віталійович
Яремків Сергій Євгенійович
Яремків Ярослава Опанасівна
Яремчук Альберт Остапович
Яремчук Герман Демʼянович
Яремчук Дарина Марківна
Яремчук Емілія Симонівна
Яремчук Лесь Петрович
Яремчук Розалія Вʼячеславівна
Ярош Марта Пилипівна
Яценко Борис Стефанович
Яценюк Алла Климентівна
Яценюк Гліб Веніяминович
Яценюк Олесь Симонович
Ященко Єлисавета Альбертівна
Ященко Анжела Демидівна
Ященко Богуслав Тимофійович
Ященко Марина Августинівна
Ящук Ірина Глібівна
Ящук Валерій Лукʼянович
Ґалаґан Аарон Федорович
Ґалаґан Соломон Устимович
Ґерета Віра Миронівна
Ґерета Костянтин Петрович
Ґерета Олег Устимович
Ґерета Станіслав Георгійович
Ґереґа Іван Юхимович
Ґереґа Герман Демидович
Ґереґа Еріка Прохорівна
Ґереґа Максим Георгійович
Ґереґа Мілена Леонідівна
Ґерус Вікторія Мирославівна
Ґерус Одарка Лесівна
Ґерус Орина Йосипівна
Ґерус Охрім Юстимович
Ґерус Теодор Артемович
Ґерус Ярина Євгенівна
Ґерус Ярослава Ааронівна
Ґжицька Едита Миронівна
Ґоляш Варвара Владиславівна
Ґоляш Володимира Глібівна
Ґоляш Кирило Артемович
Ґоляш Назар Мирославович
Ґоляш Панас Опанасович
